X,Y,OBJECTID,Name,Address,Demolished,Historic_District,Municipality,MCHSI_ID,Municipal_Code,Site_Number,NR_Listed,County_Determination,NR_Eligibility,GlobalID
627271.5012,523487.9523,1107, ,76 Monmouth Rd.,No,No,Ocean Twp.,7,1337,1337-7,No,No,Not Evaluated,e02b57e0-816d-4506-af93-10c066c3b5a9
630730.8129,524590.0508,1109, ,62 Norwood Ave.,No,No,Ocean Twp.,9,1337,1337-9,No,Possible,Not Evaluated,80bbb61b-e18f-495d-b588-3b3b07e3157c
602023.9087,505712.271,1115, ,115 Shark River Rd.,No,No,Tinton Falls Boro.,6,1336,1336-6,No,No,Not Evaluated,79e9c0a9-aff2-41dc-9f9c-98c75d4b5fd6
603707.8948,528969.2759,1117, ,66 Squankum Rd.,Yes,No,Tinton Falls Boro.,8,1336,1336-8,No,No,Not Evaluated,eeb282df-c213-42a9-9641-09311b5b090d
600994.4612,538268.5766,1118, ,85 Swimming River Rd.,No,No,Tinton Falls Boro.,9,1336,1336-9,No,No,Not Evaluated,f6198e19-2e7f-452d-93d9-1022c43fe692
610503.9652,542837.1114,1119, ,729 Sycamore Ave.,No,No,Tinton Falls Boro.,10,1336,1336-10,No,Yes,Not Evaluated,0b348173-676e-4a5b-b847-b7ba6e4b42b0
609862.5524,542663.6035,1120, ,755 Sycamore Ave.,No,No,Tinton Falls Boro.,11,1336,1336-11,No,Yes,Not Evaluated,70bb982d-fae9-42b0-9449-de4322f40fb5
603910.837,536814.8252,1121, ,1171 Sycamore Ave.,Yes,Yes,Tinton Falls Boro.,1-Jan,1336,1336-1-1,Yes,No,Listed,e11c4caf-9af9-4088-a31f-846bebaff6c0
603616.6528,536171.7694,1122, ,1211 Sycamore Ave.,No,Yes,Tinton Falls Boro.,2-Jan,1336,1336-1-2,Yes,Yes,Listed,1de2fb91-082c-4e2a-b4a3-ab1696c085a9
603918.7362,535680.4502,1124, ,682 Tinton Ave.,No,Yes,Tinton Falls Boro.,4-Jan,1336,1336-1-4,Yes,No,Listed,014086bb-6e83-453c-b860-949e899d00e5
607640.026,541049.615,1125, ,873 Sycamore Ave.,No,No,Tinton Falls Boro.,14,1336,1336-14,No,No,Not Evaluated,0b3a73b1-ccb5-4fed-85d4-89e594441e11
603176.0113,536148.0155,1126, ,755 Tinton Ave.,No,Yes,Tinton Falls Boro.,5-Jan,1336,1336-1-5,Yes,No,Listed,d82d90f5-0b05-49b1-a4a3-e4bdea8d01f4
608955.5057,542173.4113,1129, ,798 Sycamore Ave.,No,No,Tinton Falls Boro.,12,1336,1336-12,No,No,Not Evaluated,dbd5a8e5-de85-4e81-aa3c-dd8b4558fc85
608100.6518,541247.0339,1130, ,854 Sycamore Ave.,No,No,Tinton Falls Boro.,13,1336,1336-13,No,Possible,Not Evaluated,d355ec64-9aff-4cff-93f2-2db4ec0e8c45
607211.8556,540715.0556,1131, ,893 Sycamore Ave.,No,No,Tinton Falls Boro.,15,1336,1336-15,No,No,Not Evaluated,6ca0905c-3e79-46bb-bb3c-33790500a166
607149.6556,540422.7416,1132, ,904 Sycamore Ave.,No,No,Tinton Falls Boro.,16,1336,1336-16,No,Possible,Not Evaluated,ee99bbad-b141-4da5-85ee-57e8204ecb22
608646.6621,535402.8851,1133, ,433 Tinton Ave.,No,No,Tinton Falls Boro.,17,1336,1336-17,No,No,Not Evaluated,9e1a606d-0f48-4a63-bc86-70cec40283e5
629902.8372,528892.5028,1134, ,41 Beechwood Ave.,No,No,West Long Branch Boro.,1,1353,1353-1,No,No,Not Evaluated,0fd19ad4-c099-40c4-9ca3-aa3a0031358b
629249.8237,533948.1758,1135, ,804 Broadway,No,No,West Long Branch Boro.,2,1353,1353-2,No,No,Not Evaluated,28a24214-0b0a-4c77-ab5c-3f2e4d2e6510
628831.6549,528222.3322,1138, ,489 Cedar Ave.,No,No,West Long Branch Boro.,5,1353,1353-5,No,No,Not Evaluated,2e7bd701-019d-4b26-930c-d788850028e0
626527.8597,528664.0377,1141, ,583 Cedar Ave.,No,No,West Long Branch Boro.,8,1353,1353-8,No,No,Not Evaluated,ffa341df-ceef-452f-9b2d-ed34d2591901
630331.3281,529467.6637,1143, ,23 Hollywood Ave.,Yes,No,West Long Branch Boro.,10,1353,1353-10,No,No,Not Evaluated,e7da9ebf-65da-4d79-a1e8-094ef8818668
626358.8987,528472.1693,1146, ,379 Monmouth Rd.,No,No,West Long Branch Boro.,13,1353,1353-13,No,No,Not Evaluated,d30fc5ff-1b1a-44dc-a6a8-94d1887326a0
626394.9698,527734.2637,1147, ,407 Monmouth Rd.,No,No,West Long Branch Boro.,14,1353,1353-14,Yes,Yes,Listed,52782a42-bf5f-4709-9c86-4611ca119bb6
626805.5704,526578.2699,1148, ,456 Monmouth Rd.,Yes,No,West Long Branch Boro.,15,1353,1353-15,No,No,Not Evaluated,205a93e2-187f-4867-8096-bd7971fcd1f6
626861.7058,526321.3413,1149, ,470 Monmouth Rd.,No,No,West Long Branch Boro.,16,1353,1353-16,No,No,Not Evaluated,1217c34e-2df5-4a8b-b5a8-c4251c0c6d1d
630619.4696,529160.9737,1152, ,382 Norwood Ave.,No,No,West Long Branch Boro.,19,1353,1353-19,No,No,Not Evaluated,70b40f7a-64d2-4f9c-b263-c5bbdf03bf61
627926.204,529746.3607,1154, ,151 Wall St.,No,No,West Long Branch Boro.,21,1353,1353-21,No,No,Not Evaluated,e826e901-1a31-4631-b015-6f40c87f706d
627853.5952,529742.1192,1155, ,153 Wall St.,No,No,West Long Branch Boro.,22,1353,1353-22,No,No,Not Evaluated,bfb2b773-a6e9-49f6-9fd8-9d78b50a3d2e
627447.37,529650.7565,1156, ,167 Wall St.,No,No,West Long Branch Boro.,23,1353,1353-23,No,No,Not Evaluated,457a1fd0-b276-474f-b1dd-f409de8d31cc
624758.2415,528897.2521,1157, ,266 Wall St.,No,No,West Long Branch Boro.,24,1353,1353-24,No,No,Not Evaluated,b475de88-b68a-4564-8341-b722c57eafd9
624415.0906,528516.2683,1158, ,278 Wall St.,Yes,No,West Long Branch Boro.,25,1353,1353-25,No,No,Not Evaluated,869b71b9-0d95-4fd7-ab11-671d97cce2ca
615101.7093,536390.1013,1160, ,21 Broad St.,No,No,Eatontown Boro.,2,1311,1311-2,No,Possible,Not Evaluated,9e0c13e2-4d9b-462b-9d06-72f1214d1214
616507.4965,536928.365,1166, ,154 Broad St.,No,No,Eatontown Boro.,8,1311,1311-8,No,Possible,Not Evaluated,a9bab8c1-12e4-4638-83c7-ab2493942c03
614685.6074,534012.9995,1167, ,18 Buttonwood Ave.,Yes,No,Eatontown Boro.,9,1311,1311-9,No,Yes,Not Evaluated,4a0788f6-0bdd-4810-ab21-bcf05b293033
616216.8612,536647.4492,1168, ,40 Byrnes Ln.,No,No,Eatontown Boro.,10,1311,1311-10,No,No,Not Evaluated,4e246cb9-f190-4c46-b469-053d46a158de
620369.3408,535764.8988,1169, ,7 Campbell Dr.,No,No,Eatontown Boro.,11,1311,1311-11,No,No,Not Evaluated,de080527-e27f-4042-ab2a-53dddcf53e76
614574.7891,534473.4569,1170, ,35 Clinton Ave.,No,No,Eatontown Boro.,12,1311,1311-12,No,No,Not Evaluated,b8600b9b-5fdb-46b4-878c-4f259a0dd249
613634.2913,537595.1216,1171, ,152 Main St.,No,No,Eatontown Boro.,13,1311,1311-13,No,Possible,Not Evaluated,95d9faa6-91b0-4f09-bc2d-a37558f9204b
614923.9239,535163.2557,1172, ,84 Broad St.,No,No,Eatontown Boro.,14,1311,1311-14,No,No,Not Evaluated,3975dba6-48eb-4a8c-839a-8bba571b9623
614800.1931,533845.5018,1174, ,188 South St.,No,No,Eatontown Boro.,16,1311,1311-16,No,No,Not Evaluated,c1ca2dcd-f503-495e-9013-617fd7b81bb9
615152.1439,535414.7719,1176, ,26 State Highway 35,No,No,Eatontown Boro.,18,1311,1311-18,No,No,Not Evaluated,811100bd-207a-468a-80f2-17d302e9d3f2
614955.388,535893.1489,1177, ,South St. ,Yes,No,Eatontown Boro.,19,1311,1311-19,No,No,Not Evaluated,ebda04fa-db28-4200-9e37-d3ebe9f4cea3
615096.1866,535916.9336,1178, ,35 State Highway 35,Yes,No,Eatontown Boro.,20,1311,1311-20,No,No,Not Evaluated,5ad8e4d7-97b5-44cf-8e8c-7e3fabf5fc39
615085.4751,536805.8941,1179, ,37 Throckmorton St.,No,No,Eatontown Boro.,21,1311,1311-21,No,No,Not Evaluated,44d1aca5-ca0b-4067-aee5-fa6046c87c16
613292.3205,536654.4082,1182, ,74 Tinton Ave.,No,No,Eatontown Boro.,24,1311,1311-24,No,Possible,Not Evaluated,412e0d22-b575-4ea7-aca2-4a2db62cccf9
611003.0623,536251.9162,1183, ,241 Tinton Ave.,Yes,No,Eatontown Boro.,25,1311,1311-25,No,No,Not Evaluated,f15fd2a4-60ab-4dcf-bddc-1cb637155036
618431.0045,534304.6875,1184, ,64 Wyckoff Rd.,No,No,Eatontown Boro.,26,1311,1311-26,No,No,Not Evaluated,c1feb57a-75af-4ca0-a052-a2faa72da8f7
629695.3097,538080.6353,1187, ,573 Berdan Pl.,No,No,Long Branch City,3,1325,1325-3,No,Possible,Not Evaluated,f6060f7e-5353-4a06-8363-f1fb39ab88b4
631028.0623,535764.8988,1188, ,99 Branchport Ave.,No,No,Long Branch City,4,1325,1325-4,No,No,Not Evaluated,937c1ac2-3b05-41b6-881e-33792af68576
630387.6675,536949.7711,1189, ,207 Branchport Ave.,No,No,Long Branch City,5,1325,1325-5,No,No,Not Evaluated,51733394-f47f-4d07-a6d0-776518ebe983
633766.3964,529301.6421,1192, ,237 Brighton Ave.,Yes,No,Long Branch City,8,1325,1325-8,No,No,Not Evaluated,53ee4cc7-a902-47ad-aef7-6cc8940f0555
634091.6706,535987.0418,1195, ,290 Broadway,No,No,Long Branch City,12,1325,1325-12,No,Possible,Not Evaluated,51b65933-3ea8-41d6-b679-f6a32be5b7b5
632677.9169,535457.6944,1198, ,415 Broadway,No,No,Long Branch City,15,1325,1325-15,No,No,Not Evaluated,29cabfdc-2f3b-4186-9c64-ce302511b867
632749.5313,535245.0209,1199, ,426 Broadway,No,No,Long Branch City,16,1325,1325-16,No,No,Not Evaluated,5765b7c1-09c7-48c2-a547-7ec140225758
632137.5522,534922.7552,1200, ,479 Broadway,No,No,Long Branch City,17,1325,1325-17,No,No,Not Evaluated,8296edbb-97f7-4a7d-9771-58f83db5a3c8
634239.1982,527827.6926,1203, ,143 Cedar Ave.,No,No,Long Branch City,21,1325,1325-21,No,No,Not Evaluated,301cf197-a360-4815-8ab8-120229692006
631354.2516,527839.8806,1206, ,364 Cedar Ave.,Yes,No,Long Branch City,23,1325,1325-23,Yes,No,Listed,7f028a54-0dd8-4727-b37d-304ac2a06fb4
635974.1045,535152.2514,1208, ,127 Chelsea Ave.,No,No,Long Branch City,25,1325,1325-25,No,No,Not Evaluated,eb147e00-bd5d-4260-9cc9-97ba76ed61eb
635550.3921,535096.5616,1210, ,163 Chelsea Ave.,No,No,Long Branch City,27,1325,1325-27,No,No,Not Evaluated,df381173-8184-453f-b566-dcad7c93f67f
634214.1917,536434.0711,1212, ,25 N. 5th Ave.,No,No,Long Branch City,29,1325,1325-29,No,Yes,Not Evaluated,bb404acb-7fb6-4d62-84ee-d78318aa047c
630404.0048,535408.1866,1214, ,77 Grand Ave.,No,No,Long Branch City,31,1325,1325-31,No,No,Not Evaluated,267cc878-6e6f-43cf-bf18-7c155fb3fabb
630187.312,534685.277,1215, ,29 Jackson Ave.,No,No,Long Branch City,32,1325,1325-32,No,No,Not Evaluated,19ebf645-a453-49ef-b4ac-3b65274e046a
633835.5442,539974.2661,1216, ,331 Liberty St.,No,No,Long Branch City,33,1325,1325-33,No,No,Not Evaluated,7603f785-3554-4d91-80f0-7f8b10ce0b16
632980.3819,534671.5241,1221, ,389 Morris Ave.,No,No,Long Branch City,38,1325,1325-38,No,No,Not Evaluated,bb372756-61d0-4503-95b6-6d3edd088681
637858.0499,542451.8468,1224, ,468 Ocean Ave.,No,No,Long Branch City,41,1325,1325-41,No,Yes,Identified,e546ccb4-3e47-44a5-86fe-0f7e4f48093e
638037.5033,542552.5345,1225, ,475 Ocean Ave.,No,No,Long Branch City,42,1325,1325-42,No,No,Not Evaluated,a6f1c232-60d8-4c8c-ba7e-fd2848eb6613
635536.6425,523520.6202,1230, ,1035 Ocean Ave.,No,No,Long Branch City,47,1325,1325-47,No,No,Not Evaluated,e0595098-22d2-44b8-b803-031dd2324d3b
636269.1791,534790.0999,1236, ,140 2nd Ave.,No,No,Long Branch City,53,1325,1325-53,No,No,Not Evaluated,0e4540c0-6a9c-40f0-8a1f-1c5ea38d52cf
635434.729,529441.1779,1239, ,103 West End Ave.,No,No,Long Branch City,56,1325,1325-56,No,No,Not Evaluated,819cbc47-432c-4bec-8731-2b1349b626c5
633782.0472,540024.1147,1249, ,337 Liberty St.,No,No,Long Branch City,66,1325,1325-66,No,No,Not Evaluated,97a7a801-41ab-45d5-98a4-7c349d654434
631431.2412,543557.8586,1252, ,160 Comanche Dr.,No,No,Oceanport Boro.,3,1338,1338-3,No,No,Not Evaluated,d44f4076-4255-491e-ac24-228af935328b
621235.2416,536230.5396,1254, ,1305 Eatontown Blvd.,Yes,No,Oceanport Boro.,5,1338,1338-5,No,No,Not Evaluated,9f7c3b8e-d101-4a6f-ba58-7d663dd04ee6
622678.1679,538897.5943,1265, ,16 Arcana Ave.,No,Yes,Oceanport Boro.,2-Feb,1338,1338-2-2,No,No,Not Evaluated,58c03492-04cb-4430-b297-6da710116dfa
622431.7054,539331.521,1267, ,19 Main St.,No,Yes,Oceanport Boro.,4-Feb,1338,1338-2-4,No,No,Not Evaluated,6500f428-9431-4d4f-b857-ab8e92ebdd90
622558.0074,539288.5522,1268, ,20 Main St.,No,Yes,Oceanport Boro.,5-Feb,1338,1338-2-5,No,No,Not Evaluated,2df3a6d7-c6ea-4298-847b-63a6a3fa178e
622289.7782,539194.8021,1269, ,23 Main St.,No,Yes,Oceanport Boro.,6-Feb,1338,1338-2-6,No,No,Not Evaluated,725a9a6a-3ee6-401b-bdfc-e52a8fe44751
622180.7972,538799.5854,1272, ,42 Main St.,No,Yes,Oceanport Boro.,9-Feb,1338,1338-2-9,No,No,Not Evaluated,eb8b1d02-d455-4ee3-91fc-9b431a11ac6b
621895.424,538421.9811,1273, ,62 Main St.,No,Yes,Oceanport Boro.,10-Feb,1338,1338-2-10,No,No,Not Evaluated,b88b1734-ad1e-46b1-b441-07b1622f8b98
621815.7723,538257.1498,1274, ,70 Main St.,No,Yes,Oceanport Boro.,11-Feb,1338,1338-2-11,No,No,Not Evaluated,90c6a84f-f4ca-4d34-9c6b-dc04d1452b16
621586.6054,538049.5107,1275, ,82 Main St.,No,Yes,Oceanport Boro.,12-Feb,1338,1338-2-12,No,No,Not Evaluated,4544707e-caed-4286-95d2-e5f1c2cd21ae
621802.9052,537691.6575,1278, ,14 Wolfhill Ave.,Yes,Yes,Oceanport Boro.,15-Feb,1338,1338-2-15,No,No,Not Evaluated,0ed2ffea-d843-4ffd-b68b-cc9e94515c79
577594.9201,540677.3467,1285, ,75 Conover Rd.,No,No,Colts Neck Twp.,9,1309,1309-9,No,No,Not Evaluated,1afc4a3a-4b38-45d3-aca3-28d5f1ba2698
585474.8318,531296.9996,1287, ,69 CR 537,No,No,Colts Neck Twp.,11,1309,1309-11,No,No,Not Evaluated,2532a332-f75a-4c4b-ac7c-4d1acebdcaaa
600694.4359,537043.603,1293, ,291 CR 537,No,No,Colts Neck Twp.,17,1309,1309-17,No,Possible,Not Evaluated,e398b645-8185-411b-9f7b-58b78e31a1bd
576467.1248,539162.1663,1300, ,28 Crine Rd.,No,No,Colts Neck Twp.,23,1309,1309-23,No,Possible,Not Evaluated,17aefd71-67d1-4a30-ac0a-65a75634260c
572755.5932,528474.8117,1309, ,67 Montrose Rd.,Yes,No,Colts Neck Twp.,32,1309,1309-32,No,No,Not Evaluated,e8eaa0b6-fc9f-4a62-b938-2e873c3c76f6
590895.7052,539281.8544,1311, ,243 Phalanx Rd.,No,No,Colts Neck Twp.,34,1309,1309-34,No,Possible,Not Evaluated,03ea48d3-586b-4760-b86c-a1a5b8b777d4
586067.8579,535915.9038,1312, ,"40.304190, -74.163154",Yes,No,Colts Neck Twp.,35,1309,1309-35,No,No,Not Evaluated,6a7750b3-faa3-48ca-8a17-9ad0c3470174
591195.3119,538098.636,1314, ,17 Wide Horizons Rd.,No,No,Colts Neck Twp.,37,1309,1309-37,No,Yes,Not Evaluated,42f42255-3809-466f-b6c2-ab15d021001c
583444.9744,534423.0925,1315, ,20 Phalanx Rd.,No,No,Colts Neck Twp.,38,1309,1309-38,No,No,Not Evaluated,c2079569-2e79-4365-9046-d14e1af25f07
593098.0669,539972.5,1316, ,260 Phalanx Rd.,No,No,Colts Neck Twp.,39,1309,1309-39,No,No,Not Evaluated,c103efc2-d7dc-411a-a187-4cf8efadd49f
592846.8863,541388.0513,1317, ,170 Richdale Rd.,No,No,Colts Neck Twp.,40,1309,1309-40,No,No,Not Evaluated,7cc5db4f-c6b9-443d-aff5-7590a0dbbfc1
602025.5681,535721.7647,1321, ,35 Deputy Minister Rd.,No,No,Colts Neck Twp.,44,1309,1309-44,No,Possible,Not Evaluated,94fab992-d913-4a87-ae5d-13b59cae62a9
576254.5616,548302.0322,1324, ,48 Clover Hill Ln.,No,No,Colts Neck Twp.,47,1309,1309-47,No,No,Not Evaluated,579867ac-f455-4f9d-8e01-ce0adb508d83
582154.2496,529580.5034,1331, ,33 CR 537 W,No,Yes,Colts Neck Twp.,4-Jan,1309,1309-1-4,No,Possible,Not Evaluated,9979e203-a693-4ab6-909d-6b46a0b8e9ee
581809.3858,528118.3216,1332, ,"40.282548, -74.178305",Yes,Yes,Colts Neck Twp.,5-Jan,1309,1309-1-5,No,No,Not Evaluated,06dacca2-08f8-4758-af85-5966563be81b
581894.5513,529761.7901,1336, ,1 New St.,No,Yes,Colts Neck Twp.,9-Jan,1309,1309-1-9,No,No,Not Evaluated,0293db44-583d-42ad-863b-31d2bd8fe79a
581898.7544,530121.2408,1337, ,21 New St.,No,Yes,Colts Neck Twp.,10-Jan,1309,1309-1-10,No,No,Not Evaluated,8ed4ffa9-dcd8-4525-9bab-0d498c5fb32e
581355.1813,529500.9648,1338, ,68 CR 537,No,Yes,Colts Neck Twp.,11-Jan,1309,1309-1-11,No,No,Not Evaluated,70cec75d-4e2f-4808-9214-99858b642b36
581490.8149,529523.7515,1339, ,64 CR 537,No,Yes,Colts Neck Twp.,12-Jan,1309,1309-1-12,No,No,Not Evaluated,398b6499-be07-44ac-9939-6d7ede0cc0f5
580170.0219,528915.9729,1340, ,100 CR 537,No,Yes,Colts Neck Twp.,13-Jan,1309,1309-1-13,No,No,Not Evaluated,0a69e426-afb0-4c4a-ab4d-d7bc2e9796f3
579053.993,539597.4276,1341, ,33 Conover Rd.,No,Yes,Colts Neck Twp.,1-Feb,1309,1309-2-1,No,No,Not Evaluated,291c3b1e-b037-49fc-a067-6268af3f2989
578665.02,539213.0409,1343, ,257 Heyers Mill Rd.,No,Yes,Colts Neck Twp.,4-Feb,1309,1309-2-4,No,No,Not Evaluated,1ea467ec-acab-4c04-8f51-5ce45f0da552
617699.983,544102.702,1348, ,197 Sycamore Ave.,No,No,Shrewsbury Boro.,6,1345,1345-6,No,Possible,Not Evaluated,4b246afc-dbfb-4a1b-b5f6-d853023ad3c2
615844.8512,543787.2293,1349, ,297 Sycamore Ave.,No,No,Shrewsbury Boro.,7,1345,1345-7,No,Possible,Not Evaluated,46f0d5c8-b10c-44dd-881c-03ede2149c07
613210.4991,543196.4975,1368, ,458 Sycamore Ave.,No,Yes,Shrewsbury Boro.,19-Jan,1345,1345-1-19,Yes,No,Listed,acc8fbde-fcf5-4b4a-b4eb-cc8d5ff11199
612426.0814,542808.2762,1372, ,489 Sycamore Ave.,No,Yes,Shrewsbury Boro.,23-Jan,1345,1345-1-23,Yes,Possible,Listed,c3a044cc-5759-4b25-ad60-a48fc295264f
620167.0912,544053.4072,1376, ,18 Sycamore Ave.,Yes,No,Little Silver Boro.,2,1323,1323-2,No,No,Not Evaluated,cae96529-3ab9-431b-9db7-c4771ec232f8
625535.1897,547679.7202,1377, ,39 Borden Pl.,No,No,Little Silver Boro.,3,1323,1323-3,No,Possible,Not Evaluated,d8a21572-72e2-4c38-a271-a69282b6a2f1
625771.9953,547644.9981,1378, ,48 Borden Pl.,No,No,Little Silver Boro.,4,1323,1323-4,No,No,Not Evaluated,4e327d5f-4afb-4854-b762-d38d82f2133d
617657.6395,548284.1691,1379, ,371 Branch Ave.,No,No,Little Silver Boro.,5,1323,1323-5,No,No,Not Evaluated,4759755f-cad5-46bc-b8c1-d8f07a1db9f6
617758.3339,548159.169,1380, ,381 Branch Ave.,No,No,Little Silver Boro.,6,1323,1323-6,No,No,Not Evaluated,9c7d2d01-1953-4da4-9faf-48133f3bb321
623860.6199,543941.8966,1381, ,28 Carriage House Ln.,No,No,Little Silver Boro.,7,1323,1323-7,No,No,Not Evaluated,0f3b660a-0555-44b3-a338-0e8edf42c2a4
620228.3913,545489.1005,1383, ,3 Little Silver Point Rd.,No,No,Little Silver Boro.,9,1323,1323-9,No,No,Not Evaluated,548697d3-ecd3-48ca-8f92-0819b3eb2b33
621013.7004,546038.0348,1384, ,113 Little Silver Point Rd.,No,No,Little Silver Boro.,10,1323,1323-10,No,Possible,Not Evaluated,db0cc57b-e62f-4544-b0fd-c5b002999857
621733.0385,546080.8667,1386, ,174 Little Silver Point Rd.,No,No,Little Silver Boro.,11,1323,1323-11,No,Possible,Not Evaluated,79f59c55-c80a-41dc-abf2-2852e04d6961
622190.9061,546308.2406,1388, ,216 Little Silver Point Rd.,No,No,Little Silver Boro.,12,1323,1323-12,No,Possible,Not Evaluated,8c777767-d695-4a99-a11a-d99a29734a1a
620261.5372,549453.5854,1389, ,80 Church St.,No,Yes,Little Silver Boro.,3-Jan,1323,1323-1-3,No,No,Not Evaluated,0f3da6bf-49d3-4c63-9743-4a418d2096c0
623425.7077,548000.4157,1390, ,391 Silver Point Rd.,No,No,Little Silver Boro.,13,1323,1323-13,No,No,Not Evaluated,827aca2d-1fd0-443e-8018-596c895c11d1
619098.5326,547956.5214,1391, ,79 Markham Pl.,No,No,Little Silver Boro.,14,1323,1323-14,No,No,Not Evaluated,18ffe1ca-4ca9-46b1-a43b-4ac18aabbc49
625173.6714,545464.7663,1394, ,6 Paag Ln.,No,No,Little Silver Boro.,17,1323,1323-17,No,Possible,Not Evaluated,eee15389-4251-485b-979d-cffb29a9eb0e
618115.0907,548249.325,1395, ,18 Rumson Rd.,No,No,Little Silver Boro.,18,1323,1323-18,No,No,Not Evaluated,f590b09e-1293-4c3b-84c9-9a6e2444efba
621454.2146,549419.8039,1396, ,73 Seven Bridge Rd.,No,No,Little Silver Boro.,20,1323,1323-20,No,No,Not Evaluated,3fbb144c-ad00-4ec5-b0e5-4399c0d2bab4
622490.869,544092.3461,1397, ,215 Silverside Ave.,No,No,Little Silver Boro.,21,1323,1323-21,No,No,Not Evaluated,323f8bcb-05b9-4d0c-a93d-a8f7843618fc
614984.6026,549018.4478,1398, ,3 Silverwhite Ave.,No,No,Little Silver Boro.,22,1323,1323-22,No,No,Not Evaluated,143cb4ea-a9c8-4f00-9548-3d2cc42e4c56
615566.125,547699.6315,1399, ,127 White Rd.,No,No,Little Silver Boro.,23,1323,1323-23,No,No,Not Evaluated,afee421c-4bef-47dd-a43b-cd38b9e03a4e
616477.8151,547689.6939,1400, ,209 White Rd.,No,No,Little Silver Boro.,24,1323,1323-24,No,Possible,Not Evaluated,58224f0d-3202-475f-86ed-57aecaeef609
617762.6223,547670.2855,1401, ,322 White Rd.,No,No,Little Silver Boro.,25,1323,1323-25,No,No,Not Evaluated,0c09afd2-260a-42c3-a82d-65731ba0ed7f
636681.0057,546666.6671,1406, ,17 Borden Ave.,Yes,No,Monmouth Beach Boro.,3,1333,1333-3,No,No,Not Evaluated,6cb1906b-1607-4c3f-bf32-a152abafae5e
637890.2631,546682.0558,1408, ,5 Club Rd.,No,No,Monmouth Beach Boro.,5,1333,1333-5,No,Possible,Not Evaluated,e4d2ea5a-d3cd-4197-a979-620d41a11a05
638422.596,546541.541,1412, ,64 Ocean Ave.,Yes,No,Monmouth Beach Boro.,9,1333,1333-9,No,No,Not Evaluated,feefc669-2eee-4568-822d-69ded9c2f376
638530.7372,547492.3176,1414, ,82 Ocean Ave.,No,No,Monmouth Beach Boro.,11,1333,1333-11,No,No,Not Evaluated,df98b352-c399-4dfc-9e60-8b5e5d58fbb6
638545.2762,547820.2195,1415, ,88 Ocean Ave.,No,No,Monmouth Beach Boro.,12,1333,1333-12,No,No,Not Evaluated,af411a4a-b243-49c4-b79c-74c0b4da0e68
638644.3056,550636.7822,1416, ,138 Ocean Ave.,Yes,No,Monmouth Beach Boro.,13,1333,1333-13,No,No,Not Evaluated,01d702fe-a995-4c11-bd74-98658dcfcd88
637483.7232,546474.38,1417, ,31 River Rd.,No,No,Monmouth Beach Boro.,14,1333,1333-14,No,No,Not Evaluated,56ea251f-f4a5-461c-a1fe-c056a9fa5a4e
637130.1016,546902.9855,1419, ,40 River Rd.,No,No,Monmouth Beach Boro.,16,1333,1333-16,No,Possible,Not Evaluated,0b7eef43-7ab0-4085-90de-897adf30ea55
637568.001,547015.7536,1420, ,48 River Rd.,No,No,Monmouth Beach Boro.,17,1333,1333-17,No,Possible,Not Evaluated,1d8e9e89-65ba-4501-b05a-fca01e942de7
637899.7647,547711.6158,1421, ,61 River Rd.,No,No,Monmouth Beach Boro.,18,1333,1333-18,No,No,Not Evaluated,52caba4c-49d1-4311-a442-0f057bf2cb5c
636785.7446,545535.4777,1423, ,65 Riverdale Ave. ,No,No,Monmouth Beach Boro.,20,1333,1333-20,No,No,Not Evaluated,b001fcf4-6c77-415e-a3b4-0de663cde551
637455.0196,543471.5609,1425, ,6 Riverdale Ave.,No,No,Monmouth Beach Boro.,22,1333,1333-22,No,Possible,Not Evaluated,32e27e99-6433-44cc-822f-be51cc69da7b
638541.1444,544641.8457,1426, ,35 Ocean Ave.,No,No,Monmouth Beach Boro.,23,1333,1333-23,No,No,Not Evaluated,35ad7922-528c-4d25-b239-85db63abe6c3
636824.4483,546685.2238,1427, ,18 West St.,No,No,Monmouth Beach Boro.,25,1333,1333-25,No,No,Not Evaluated,df57ee49-9c3b-42f8-8b95-9fe43bf6607c
636437.665,546562.9957,1428, ,16 Borden St.,Yes,No,Monmouth Beach Boro.,26,1333,1333-26,No,No,Not Evaluated,3a100f43-5e59-4dd7-8a40-833b48b51e2a
638050.4291,544261.9806,1430, ,10 Valentine St.,No,No,Monmouth Beach Boro.,27,1333,1333-27,No,No,Not Evaluated,82daf15d-0282-44c1-81a7-678cbf42735c
637026.4069,545945.3883,1431, ,28 Beach Rd.,No,No,Monmouth Beach Boro.,28,1333,1333-28,No,No,Not Evaluated,3d804e19-54e5-4e21-90fe-a73569d5a01c
638568.0784,548194.3874,1432, ,94 Ocean Ave.,Yes,No,Monmouth Beach Boro.,29,1333,1333-29,No,No,Not Evaluated,0383702b-8ed5-449d-97d2-d0c582116f01
638566.265,547965.7094,1433, ,90 Ocean Ave.,Yes,No,Monmouth Beach Boro.,30,1333,1333-30,No,No,Not Evaluated,7a871a82-bc44-4248-b694-099f26fe2862
638529.5961,547309.7055,1434, ,78 Ocean Ave.,No,No,Monmouth Beach Boro.,31,1333,1333-31,No,No,Not Evaluated,8f1b0983-7d0b-4830-a571-03e734b31fdd
616095.8077,555552.7179,1435, ,20 Alston Pl.,No,No,Red Bank Boro.,4,1340,1340-4,No,Possible,Not Evaluated,ca492efb-52a4-4bc6-ad1a-e5361bd7e7b4
